model,rank,encoded_feature,original_feature,encoded_category,feature_type,feature_family,mean_abs_shap,mean_shap,business_meaning
stage5_lightgbm_raw_gpu,212,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE,Agriculture,one_hot,categorical_profile,6.747933729179768e-05,-9.68702427934701e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,213,NAME_TYPE_SUITE___MISSING__,NAME_TYPE_SUITE,__MISSING__,one_hot,categorical_profile,6.25445253224912e-05,-1.0092985170873829e-05,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,214,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE,Security,one_hot,categorical_profile,6.19607442304119e-05,-5.243152368616551e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,215,FLAG_DOCUMENT_19,FLAG_DOCUMENT_19,,numeric,flags_and_contacts,5.963520056626494e-05,-1.4809162121807603e-05,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,216,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE,Other_A,one_hot,categorical_profile,5.84416877496834e-05,5.79653182031387e-06,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,217,ORGANIZATION_TYPE_Trade: type 7,ORGANIZATION_TYPE,Trade: type 7,one_hot,categorical_profile,5.690546939207516e-05,-9.234513360682335e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,218,ORGANIZATION_TYPE_Industry: type 2,ORGANIZATION_TYPE,Industry: type 2,one_hot,categorical_profile,5.6029365344136246e-05,-3.3670616117625886e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,219,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE,Government,one_hot,categorical_profile,4.898924934325037e-05,-4.890576948803261e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,220,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE,Secretaries,one_hot,categorical_profile,4.476717780893824e-05,-1.4736591167102085e-05,职业类型。
stage5_lightgbm_raw_gpu,221,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE,Monolithic,one_hot,other,4.3554242592683555e-05,1.4808499492884992e-05,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor"
stage5_lightgbm_raw_gpu,222,FLAG_CONT_MOBILE,FLAG_CONT_MOBILE,,numeric,flags_and_contacts,3.693183875236157e-05,1.3545640332338558e-05,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,223,ORGANIZATION_TYPE_Industry: type 11,ORGANIZATION_TYPE,Industry: type 11,one_hot,categorical_profile,3.5772694990962684e-05,-1.2150535898668586e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,224,NAME_TYPE_SUITE_Other_B,NAME_TYPE_SUITE,Other_B,one_hot,categorical_profile,3.016421688224519e-05,-2.7946131024250676e-06,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,225,NAME_INCOME_TYPE_infrequent_sklearn,NAME_INCOME_TYPE,infrequent_sklearn,one_hot,categorical_profile,2.747109499168986e-05,-2.747109499168986e-05,收入来源类型。
stage5_lightgbm_raw_gpu,226,ORGANIZATION_TYPE_Industry: type 1,ORGANIZATION_TYPE,Industry: type 1,one_hot,categorical_profile,2.6704870334668393e-05,-1.0862718701260294e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,227,ORGANIZATION_TYPE_Industry: type 7,ORGANIZATION_TYPE,Industry: type 7,one_hot,categorical_profile,2.656334337526737e-05,-9.237418195590814e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,228,ORGANIZATION_TYPE_Business Entity Type 1,ORGANIZATION_TYPE,Business Entity Type 1,one_hot,categorical_profile,1.9431825194912558e-05,-2.700475009701859e-06,工作单位/组织类型。
stage5_lightgbm_raw_gpu,229,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE,HR staff,one_hot,categorical_profile,1.893392851918241e-05,-1.32811745123512e-05,职业类型。
stage5_lightgbm_raw_gpu,230,FLAG_DOCUMENT_14,FLAG_DOCUMENT_14,,numeric,flags_and_contacts,1.386267947484694e-05,-1.2984398446539427e-05,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,231,ORGANIZATION_TYPE_Advertising,ORGANIZATION_TYPE,Advertising,one_hot,categorical_profile,1.3678279866424123e-05,-1.1103507213340558e-05,工作单位/组织类型。
stage5_lightgbm_raw_gpu,232,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE,IT staff,one_hot,categorical_profile,1.3337628865356024e-05,-1.3337628865356024e-05,职业类型。
stage5_lightgbm_raw_gpu,233,FLAG_DOCUMENT_18,FLAG_DOCUMENT_18,,numeric,flags_and_contacts,1.243993057261698e-05,-8.447561371436665e-06,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,234,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE,Realty agents,one_hot,categorical_profile,1.0601400602369923e-05,-5.122690285361801e-06,职业类型。
stage5_lightgbm_raw_gpu,235,FLAG_DOCUMENT_21,FLAG_DOCUMENT_21,,numeric,flags_and_contacts,1.0407045952870817e-05,-1.0407045952870817e-05,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,236,NAME_TYPE_SUITE___RARE__,NAME_TYPE_SUITE,__RARE__,one_hot,categorical_profile,8.342515397961013e-06,-5.12593473760122e-06,Who was accompanying client when he was applying for the loan
stage5_lightgbm_raw_gpu,237,FLAG_DOCUMENT_4,FLAG_DOCUMENT_4,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,238,FLAG_DOCUMENT_2,FLAG_DOCUMENT_2,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,239,FLAG_DOCUMENT_7,FLAG_DOCUMENT_7,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,240,FLAG_MOBIL,FLAG_MOBIL,,numeric,flags_and_contacts,0.0,0.0,布尔标记类字段，反映申请材料、联系方式或资产信息是否存在。
stage5_lightgbm_raw_gpu,241,FLAG_DOCUMENT_10,FLAG_DOCUMENT_10,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,242,FLAG_DOCUMENT_20,FLAG_DOCUMENT_20,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,243,FLAG_DOCUMENT_12,FLAG_DOCUMENT_12,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,244,FLAG_DOCUMENT_9,FLAG_DOCUMENT_9,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,245,DAYS_EMPLOYED_ANOMALY,DAYS_EMPLOYED_ANOMALY,,numeric,age_and_tenure,0.0,0.0,当前工作年限，反映就业稳定性。
stage5_lightgbm_raw_gpu,246,FLAG_DOCUMENT_15,FLAG_DOCUMENT_15,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,247,FLAG_DOCUMENT_17,FLAG_DOCUMENT_17,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,248,FLAG_DOCUMENT_13,FLAG_DOCUMENT_13,,numeric,flags_and_contacts,0.0,0.0,申请材料中的文件提交标记，反映材料完整性。
stage5_lightgbm_raw_gpu,249,NAME_FAMILY_STATUS_infrequent_sklearn,NAME_FAMILY_STATUS,infrequent_sklearn,one_hot,categorical_profile,0.0,0.0,婚姻/家庭状态。
stage5_lightgbm_raw_gpu,250,CODE_GENDER_infrequent_sklearn,CODE_GENDER,infrequent_sklearn,one_hot,categorical_profile,0.0,0.0,申请人性别。
stage5_lightgbm_raw_gpu,251,ORGANIZATION_TYPE_Culture,ORGANIZATION_TYPE,Culture,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,252,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE,Bank,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,253,ORGANIZATION_TYPE_Industry: type 5,ORGANIZATION_TYPE,Industry: type 5,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,254,ORGANIZATION_TYPE_Emergency,ORGANIZATION_TYPE,Emergency,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,255,ORGANIZATION_TYPE_Insurance,ORGANIZATION_TYPE,Insurance,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,256,ORGANIZATION_TYPE_Mobile,ORGANIZATION_TYPE,Mobile,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,257,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE,Services,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,258,ORGANIZATION_TYPE_Telecom,ORGANIZATION_TYPE,Telecom,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,259,ORGANIZATION_TYPE_Trade: type 6,ORGANIZATION_TYPE,Trade: type 6,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
stage5_lightgbm_raw_gpu,260,ORGANIZATION_TYPE___RARE__,ORGANIZATION_TYPE,__RARE__,one_hot,categorical_profile,0.0,0.0,工作单位/组织类型。
